Type,Title,Dubbed From,Ownership,Language,Country,Date Added,Live Status,Primary Genre,Secondary Genre,Final Genre,Theatrical Release Year,Age Rating,Age score,Run Time,RUN TIME,IMDB Rating,Cast,Synopsis,Keywords2,Keywords3,Keywords4,Keywords5,Age Rating Numeric
Shows,Ekattor,,Original,Bengali,Bangladesh,26-03-2020,Yes,Drama,,Drama,,U/A 16+,4,153 mins,153,5.7,"Mostafa Monwar, Iresh Zaker, Rafiath Rashid Mithila, Nusrat Imrose Tisha, Mustafizur Noor Imran, Tariq Anam Khan, Shatabdi Wadud, Deepanwita Martin","A love story amidst agitation and crime... Find out about the fight to survive, during the Bangladeshi freedom struggle.",love story amidst agitation crime find out about fight survive during bangladeshi freedom struggle,love story amidst agitation crime,"love,story,amidst,agitation,crime,find,out,about,fight,survive,during,bangladeshi,freedom,struggle","love,story,amidst,agitation,crime,find,out,about,fight,survive,during,bangladeshi,freedom,struggle",16
Shows,Case Jaundice,,Original,Bengali,India,15-05-2020,Yes,Comedy,,Comedy,,U/A 13+,3,112 mins,112,5.5,"Parambrata Chattopadhyay, Ankush, Anirban Chakrabarti","Two lawyers present a compelling case in a courtroom, pitting human beings against the deadly Corona Virus. Who will win the legal battle? Watch this series only on hoichoi!",two lawyers present compelling case courtroom pitting human beings against deadly corona virus who will win legal battle watch series only hoichoi,two lawyers present compelling case,"two,lawyers,present,compelling,case,courtroom,pitting,human,beings,against,deadly,corona,virus,who,will,win,legal,battle,watch,series,only,hoichoi","two,lawyers,present,compelling,case,courtroom,pitting,human,beings,against,deadly,corona,virus,who,win,legal,battle,watch,series,only,hoichoi",13
Shows,Pabitra Puppies,,Original,Bengali,India,13-06-2020,Yes,Thriller,,Thriller,,A 18+,5,124 mins,124,4.8,"Vikram Chatterjee, Sohini Sarkar, Saayoni Ghosh, RJ Sayan, Ankitaa Chakrbarty, Debapriyo Bagchi (Bubble), Saurav Das","A game is deciding the fate of a group of friends, as they die one by one inside their own homes. The question is, how?",game deciding fate group friends they die one one inside their own homes question how,game deciding fate group friends,"game,deciding,fate,group,friends,they,die,one,one,inside,their,own,homes,question,how","game,deciding,fate,group,friends,they,die,one,one,inside,their,own,homes,question,how",18
Shows,Love & Affairs,,Original,Bengali,India,23-06-2020,Yes,Romantic,Drama,Romantic Drama,,U/A 13+,3,92 mins,92,5.6,"Barkha Bisht Sengupta, Indraneil Sengupta, Debapriyo Mukherjee",A marriage becomes a battlefield of love and doubt. Betrayal - or just suspicion?,marriage becomes battlefield love doubt betrayal or just suspicion,marriage becomes battlefield love doubt,"marriage,becomes,battlefield,love,doubt,betrayal,or,just,suspicion","marriage,becomes,battlefield,love,doubt,betrayal,or,just,suspicion",13
Shows,Tansener Tanpura,,Original,Bengali,India,26-06-2020,Yes,Adventure,Mystery,Adventure Mystery,,U/A 13+,3,114 mins,114,6.8,"Vikram Chatterjee, Rupsha Chatterjee, Jayati Bhatia, Rajat Ganguly, Debesh Roychowdhury, Sujan Mukherjee, Subhasish Mukherjee, Bhaskar Banerjee, Sourav Saha, Kalyan Chatterjee, Surajit Bandopadhyay, Angana Roy, Anuradha Mukherjee, Satyam Bhattacharya, Suhotro Mukherjee, Saunak Samanta, Goutam Siddhartha, Pradip Dhar, Pradip Bhattacharya, Soumyadip Banerjee, Rupam Chotu, Soumitra Banerjee, Goutam Saha, Anirban Paria, Jagannath Chakraborty","The art of music, a lost history, and a mysterious treasure. Can the clues hidden in the melody lead to Tansen’s legendary Tanpura?",art music lost history mysterious treasure can clues hidden melody lead tansens legendary tanpura,art music lost history mysterious,"art,music,lost,history,mysterious,treasure,can,clues,hidden,melody,lead,tansens,legendary,tanpura","art,music,lost,history,mysterious,treasure,clues,hidden,melody,lead,tansens,legendary,tanpura",13
Shows,Breakup Story,,Original,Bengali,India,24-07-2020,Yes,Romantic,Drama,Romantic Drama,,U/A 16+,4,104 mins,104,5.8,"Alivia Sarkar, Tuhina Das, Ranojoy Bishnu, Sauraseni Maitra, Chandreyee Ghosh, Anindita Bose, Sohini Sarkar, Saurav Das, Aryann Bhowmik","Four couples, one issue - breakup. Will they be able to salvage their love when relationships go sinfully wrong?",four couples one issue breakup will they able salvage their love when relationships go sinfully wrong,four couples one issue breakup,"four,couples,one,issue,breakup,will,they,able,salvage,their,love,when,relationships,go,sinfully,wrong","four,couples,one,issue,breakup,they,able,salvage,their,love,relationships,go,sinfully,wrong",16
Shows,Tarader Sesh Tarpon,,Original,Bengali,India,17-09-2020,Yes,Documentary,Historical,Documentary Historical,,A 18+,5,322 mins,322,8.1,Gautam Bhattacharya,Take a walk down memory lane to know about the lives of the departed legends who will live forever in our hearts and minds!,take walk down memory lane know about lives departed legends who will live forever our hearts minds,take walk down memory lane,"take,walk,down,memory,lane,know,about,lives,departed,legends,who,will,live,forever,our,hearts,minds","take,walk,down,memory,lane,know,about,lives,departed,legends,who,live,forever,our,hearts,minds",18
Shows,Damayanti,,Original,Bengali,India,22-10-2020,Yes,Detective,Mystery,Detective Mystery,,U/A 16+,4,200.2 mins,200.2,5.7,"Tuhina Das, Indrasish Roy, Soumo Banerjee, Chandreyee Ghosh, Amrita Chattopadhyay, Gautam Purkayastha, Arpan Ghoshal","Damayanti, a history professor with a passion for mysteries, investigates her first ever murder mystery.",damayanti history professor passion mysteries investigates her first ever murder mystery,damayanti history professor passion mysteries,"damayanti,history,professor,passion,mysteries,investigates,her,first,ever,murder,mystery","damayanti,history,professor,passion,mysteries,investigates,first,ever,murder,mystery",16
Shows,Taqdeer,,Original,Bengali,Bangladesh,18-12-2020,Yes,Thriller,,Thriller,,A 18+,5,189.1 mins,189.1,8.6,"Chanchal Chowdhury, Manoj Kumar Pramanik, Sanjida Preeti, Shohel Mondol, Partha Barua, Intekhab Dinar, Tanim Noor, Somu Chowdhury",Freezer van driver Taqdeer is drawn into a dark game of destiny after he finds the dead body of an unclaimed woman in his truck.,freezer van driver taqdeer drawn into dark game destiny after he finds dead body unclaimed woman his truck,freezer van driver taqdeer drawn,"freezer,van,driver,taqdeer,drawn,into,dark,game,destiny,after,he,finds,dead,body,unclaimed,woman,his,truck","freezer,van,driver,taqdeer,drawn,into,dark,game,destiny,after,he,finds,dead,body,unclaimed,woman,truck",18
Shows,Fish and Chips,,Original,Bengali,India,16-01-2021,Yes,Comedy,,Comedy,,U,1,81.3 mins,81.3,7.8,"Apratim Chatterjee, Tapasya Dasgupta, Pratik Kumar Dutta, Debanjan Mitra, Bidyut Das, Arup Zaigirdar, Shyamal Karmakar",Patro has entrusted his house to Timi and Parama before leaving for Dallas. But a series of misadventures follow as they start living there.,patro has entrusted his house timi parama before leaving dallas but series misadventures follow they start living there,patro has entrusted his house,"patro,has,entrusted,his,house,timi,parama,before,leaving,dallas,but,series,misadventures,follow,they,start,living,there","patro,entrusted,house,timi,parama,before,leaving,dallas,but,series,misadventures,follow,they,start,living",0
Shows,Turu Love,,Original,Bengali,India,02-12-2021,Yes,Romantic,Comedy,Romantic Comedy,,U/A 13+,3,88.7 mins,88.7,6.9,"Rishav Basu, Ushasi Ray, Rajnandini Paul","Aritra, a small town guy, is born with a silver spoon. But his bubble breaks when Tiyasha, his bride-to-be, gives him a reality check prompting him to move to Kolkata and be a self made man. What follows is a misadventure in the search of love & a realisation of what 'Turu Love' actually is.",aritra small town guy born silver spoon but his bubble breaks when tiyasha his bridetobe gives him reality check prompting him move kolkata self made man what follows misadventure search love realisation what turu love actually,aritra small town guy born,"aritra,small,town,guy,born,silver,spoon,but,his,bubble,breaks,when,tiyasha,his,bridetobe,gives,him,reality,check,prompting,him,move,kolkata,self,made,man,what,follows,misadventure,search,love,realisation,what,turu,love,actually","aritra,small,town,guy,born,silver,spoon,but,bubble,breaks,tiyasha,bridetobe,gives,him,reality,check,prompting,him,move,kolkata,self,made,man,what,follows,misadventure,search,love,realisation,what,turu,love,actually",13
Shows,Nokol Heere,,Original,Bengali,India,03-12-2021,Yes,Detective,Mystery,Detective Mystery,,A 18+,5,189.3 mins,189.3,7.4,"Tuhina Das, Indrasish Roy, Rajnandini Paul, Shoumo Banerjee","Dipanwita shoots Pratap, her husband, in her father's presence. The mystery intensifies when a diamond ring is found in Pratap's pocket, whereas Dipanwita claims Pratap was there to kill her.",dipanwita shoots pratap her husband her fathers presence mystery intensifies when diamond ring found prataps pocket whereas dipanwita claims pratap was there kill her,dipanwita shoots pratap her husband,"dipanwita,shoots,pratap,her,husband,her,fathers,presence,mystery,intensifies,when,diamond,ring,found,prataps,pocket,whereas,dipanwita,claims,pratap,was,there,kill,her","dipanwita,shoots,pratap,husband,fathers,presence,mystery,intensifies,diamond,ring,found,prataps,pocket,whereas,dipanwita,claims,pratap,kill",18
Shows,Mohomaya,,Original,Bengali,India,26-03-2021,Yes,Thriller,Psychological,Thriller Psychological,,A 18+,5,209.8 mins,209.8,4.5,"Swastika Mukherjee, Ananya Chatterjee, Bipul","Rishi comes to live as a paying guest in his childhood friend 's house. With his mother dead, Rishi soon forms a bond with his friend's mother, Aruna, in who he sees his own mother. But Rishi's obsession eventually pushes him towards a past he always wanted to escape from.",rishi comes live paying guest his childhood friend s house his mother dead rishi soon forms bond his friends mother aruna who he sees his own mother but rishis obsession eventually pushes him towards past he always wanted escape,rishi comes live paying guest,"rishi,comes,live,paying,guest,his,childhood,friend,s,house,his,mother,dead,rishi,soon,forms,bond,his,friends,mother,aruna,who,he,sees,his,own,mother,but,rishis,obsession,eventually,pushes,him,towards,past,he,always,wanted,escape","rishi,comes,live,paying,guest,childhood,friend,s,house,mother,dead,rishi,soon,forms,bond,friends,mother,aruna,who,he,sees,own,mother,but,rishis,obsession,eventually,pushes,him,towards,past,he,always,wanted,escape",18
Shows,Maradonar Juto,,Original,Bengali,India,30-04-2021,Yes,Comedy,,Comedy,,A 18+,5,120 mins,120,4.9,"Amartay Ray, Susmita Chatterjee, Anirban Chakrabarti","The Dutta’s and the Chowdhury’s have been caught up in a lifelong derby over Maradona’s shoes. When Rono Chowdhury and Hiya Dutta fall in love, is there a ceasefire or is there more than what meets the eye?",duttas chowdhurys have been caught up lifelong derby over maradonas shoes when rono chowdhury hiya dutta fall love there ceasefire or there more than what meets eye,duttas chowdhurys have been caught,"duttas,chowdhurys,have,been,caught,up,lifelong,derby,over,maradonas,shoes,when,rono,chowdhury,hiya,dutta,fall,love,there,ceasefire,or,there,more,than,what,meets,eye","duttas,chowdhurys,been,caught,up,lifelong,derby,over,maradonas,shoes,rono,chowdhury,hiya,dutta,fall,love,ceasefire,or,more,than,what,meets,eye",18
Shows,Subharambha,,Original,Bengali,India,05-07-2021,Yes,Drama,Musical,Drama Musical,,U/A 13+,3,93 mins,93,6.6,"Jasmine Roy, Satyam Bhattacharya","Subhomita, a struggling musician, juggles her family, friends and passion for music. After a chance meeting with Mainak, her childhood admirer, things start looking up for her. But a new challenge is always around the corner. Will Subhomita follow her passion or will life force her to quit her music?",subhomita struggling musician juggles her family friends passion music after chance meeting mainak her childhood admirer things start looking up her but new challenge always around corner will subhomita follow her passion or will life force her quit her music,subhomita struggling musician juggles her,"subhomita,struggling,musician,juggles,her,family,friends,passion,music,after,chance,meeting,mainak,her,childhood,admirer,things,start,looking,up,her,but,new,challenge,always,around,corner,will,subhomita,follow,her,passion,or,will,life,force,her,quit,her,music","subhomita,struggling,musician,juggles,family,friends,passion,music,after,chance,meeting,mainak,childhood,admirer,things,start,looking,up,but,new,challenge,always,around,corner,subhomita,follow,passion,or,life,force,quit,music",13
Shows,Mouchaak,,Original,Bengali,India,18-06-2021,Yes,Comedy,Adult,Comedy Adult,,A 18+,5,162 mins,162,4.5,"Monami Ghosh, Kanchan Mullick","A night of debauchery lands the scintillating Mou in serious trouble. With all her lovers as well as her husband now headed towards her home, will she be able to escape with the key to her glittering future?",night debauchery lands scintillating mou serious trouble all her lovers well her husband now headed towards her home will she able escape key her glittering future,night debauchery lands scintillating mou,"night,debauchery,lands,scintillating,mou,serious,trouble,all,her,lovers,well,her,husband,now,headed,towards,her,home,will,she,able,escape,key,her,glittering,future","night,debauchery,lands,scintillating,mou,serious,trouble,all,lovers,well,husband,now,headed,towards,home,she,able,escape,key,glittering,future",18
Shows,Mohanagar,,Original,Bengali,Bangladesh,25-06-2021,Yes,Thriller,,Thriller,,U/A 16+,4,186 mins,186,8.7,"Mosharraf Karim, Zakia Bari Mamo, Mostafizur Noor Imran, Shamol Mawla, Khairul Basar, Nishat Priom","On a fateful night, a motley crowd of criminals, eminent industrialists, media and the general public has gathered at a police station in Dhaka, Bangladesh. What does this night have in store for them?",fateful night motley crowd criminals eminent industrialists media general public has gathered police station dhaka bangladesh what does night have store them,fateful night motley crowd criminals,"fateful,night,motley,crowd,criminals,eminent,industrialists,media,general,public,has,gathered,police,station,dhaka,bangladesh,what,does,night,have,store,them","fateful,night,motley,crowd,criminals,eminent,industrialists,media,general,public,gathered,police,station,dhaka,bangladesh,what,night,store,them",16
